model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,en,raw,r1,0.0234375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,en,raw,r5,0.068359375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,en,raw,r10,0.115234375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,en,raw,mrr,0.05786811032690677,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,ko,raw,r1,0.021484375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,ko,raw,r5,0.076171875,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,ko,raw,r10,0.11328125,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,ko,raw,mrr,0.05733781235911339,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,zh,raw,r1,0.041015625,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,zh,raw,r5,0.095703125,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,zh,raw,r10,0.1484375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,ja,zh,raw,mrr,0.07853807669834645,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,en,raw,r1,0.083984375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,en,raw,r5,0.169921875,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,en,raw,r10,0.244140625,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,en,raw,mrr,0.13882163863692323,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ko,raw,r1,0.04296875,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ko,raw,r5,0.10546875,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ko,raw,r10,0.146484375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ko,raw,mrr,0.08180136425507967,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ja,raw,r1,0.017578125,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ja,raw,r5,0.0703125,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ja,raw,r10,0.099609375,512
trillionlabs/Tri-0.5B-Base,5,0.20833333333333334,last_token,zh,ja,raw,mrr,0.04933292287811887,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ko,raw,r1,0.068359375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ko,raw,r5,0.158203125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ko,raw,r10,0.21875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ko,raw,mrr,0.123427821280629,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ja,raw,r1,0.0234375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ja,raw,r5,0.05078125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ja,raw,r10,0.076171875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,ja,raw,mrr,0.04861861417864669,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,zh,raw,r1,0.09375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,zh,raw,r5,0.197265625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,zh,raw,r10,0.248046875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,en,zh,raw,mrr,0.15218519613573142,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,en,raw,r1,0.111328125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,en,raw,r5,0.21875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,en,raw,r10,0.279296875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,en,raw,mrr,0.17088400723972041,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,ja,raw,r1,0.03125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,ja,raw,r5,0.05859375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,ja,raw,r10,0.09765625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,ja,raw,mrr,0.05862510721511139,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,zh,raw,r1,0.033203125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,zh,raw,r5,0.107421875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,zh,raw,r10,0.142578125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ko,zh,raw,mrr,0.07239503980475956,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,en,raw,r1,0.048828125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,en,raw,r5,0.123046875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,en,raw,r10,0.197265625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,en,raw,mrr,0.09779130541614942,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,ko,raw,r1,0.0703125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,ko,raw,r5,0.138671875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,ko,raw,r10,0.1875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,ko,raw,mrr,0.11271713806031784,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,zh,raw,r1,0.060546875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,zh,raw,r5,0.1484375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,zh,raw,r10,0.21875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,ja,zh,raw,mrr,0.11170310132265457,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,en,raw,r1,0.212890625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,en,raw,r5,0.34765625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,en,raw,r10,0.43359375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,en,raw,mrr,0.28614467437201674,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ko,raw,r1,0.056640625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ko,raw,r5,0.12890625,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ko,raw,r10,0.158203125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ko,raw,mrr,0.09665938550686941,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ja,raw,r1,0.02734375,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ja,raw,r5,0.095703125,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ja,raw,r10,0.123046875,512
trillionlabs/Tri-0.5B-Base,6,0.25,last_token,zh,ja,raw,mrr,0.06866318983931897,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ko,raw,r1,0.5703125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ko,raw,r5,0.716796875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ko,raw,r10,0.779296875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ko,raw,mrr,0.6449094053873939,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ja,raw,r1,0.361328125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ja,raw,r5,0.537109375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ja,raw,r10,0.623046875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,ja,raw,mrr,0.4474976242352521,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,zh,raw,r1,0.52734375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,zh,raw,r5,0.7109375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,zh,raw,r10,0.751953125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,en,zh,raw,mrr,0.6090655721802793,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,en,raw,r1,0.47265625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,en,raw,r5,0.625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,en,raw,r10,0.6875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,en,raw,mrr,0.5486903150891684,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,ja,raw,r1,0.330078125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,ja,raw,r5,0.509765625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,ja,raw,r10,0.578125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,ja,raw,mrr,0.4185315418994029,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,zh,raw,r1,0.25,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,zh,raw,r5,0.423828125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,zh,raw,r10,0.501953125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ko,zh,raw,mrr,0.3376911826303274,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,en,raw,r1,0.529296875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,en,raw,r5,0.71484375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,en,raw,r10,0.744140625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,en,raw,mrr,0.6115906953982976,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,ko,raw,r1,0.482421875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,ko,raw,r5,0.65625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,ko,raw,r10,0.71484375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,ko,raw,mrr,0.5614751203883497,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,zh,raw,r1,0.396484375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,zh,raw,r5,0.62109375,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,zh,raw,r10,0.69921875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,ja,zh,raw,mrr,0.5053298288117509,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,en,raw,r1,0.603515625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,en,raw,r5,0.767578125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,en,raw,r10,0.8046875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,en,raw,mrr,0.6749777424014607,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ko,raw,r1,0.423828125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ko,raw,r5,0.591796875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ko,raw,r10,0.66796875,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ko,raw,mrr,0.5022495282886029,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ja,raw,r1,0.30078125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ja,raw,r5,0.4765625,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ja,raw,r10,0.578125,512
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,zh,ja,raw,mrr,0.38536317397798636,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ko,raw,r1,0.62109375,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ko,raw,r5,0.763671875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ko,raw,r10,0.80078125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ko,raw,mrr,0.6852768785547662,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ja,raw,r1,0.388671875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ja,raw,r5,0.587890625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ja,raw,r10,0.630859375,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,ja,raw,mrr,0.48741333018631217,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,zh,raw,r1,0.59375,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,zh,raw,r5,0.76953125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,zh,raw,r10,0.833984375,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,en,zh,raw,mrr,0.6726628502087498,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,en,raw,r1,0.50390625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,en,raw,r5,0.671875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,en,raw,r10,0.71875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,en,raw,mrr,0.5867710047231802,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,ja,raw,r1,0.3671875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,ja,raw,r5,0.5546875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,ja,raw,r10,0.6171875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,ja,raw,mrr,0.45676107672264354,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,zh,raw,r1,0.29296875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,zh,raw,r5,0.498046875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,zh,raw,r10,0.57421875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ko,zh,raw,mrr,0.3901824145114251,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,en,raw,r1,0.53515625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,en,raw,r5,0.712890625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,en,raw,r10,0.77734375,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,en,raw,mrr,0.6191887374785128,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,ko,raw,r1,0.5,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,ko,raw,r5,0.67578125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,ko,raw,r10,0.736328125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,ko,raw,mrr,0.5801194740352758,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,zh,raw,r1,0.4140625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,zh,raw,r5,0.607421875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,zh,raw,r10,0.6953125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,ja,zh,raw,mrr,0.5095850723359079,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,en,raw,r1,0.626953125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,en,raw,r5,0.79296875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,en,raw,r10,0.830078125,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,en,raw,mrr,0.6997783008922247,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ko,raw,r1,0.41015625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ko,raw,r5,0.59765625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ko,raw,r10,0.6640625,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ko,raw,mrr,0.4959665307523747,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ja,raw,r1,0.294921875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ja,raw,r5,0.4921875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ja,raw,r10,0.560546875,512
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,zh,ja,raw,mrr,0.3904470744253079,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ko,raw,r1,0.68359375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ko,raw,r5,0.8046875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ko,raw,r10,0.845703125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ko,raw,mrr,0.7392734057948609,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ja,raw,r1,0.490234375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ja,raw,r5,0.681640625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ja,raw,r10,0.751953125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,ja,raw,mrr,0.5805112924740088,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,zh,raw,r1,0.689453125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,zh,raw,r5,0.841796875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,zh,raw,r10,0.875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,en,zh,raw,mrr,0.7589552764315102,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,en,raw,r1,0.59765625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,en,raw,r5,0.75,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,en,raw,r10,0.8046875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,en,raw,mrr,0.6685730007128662,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,ja,raw,r1,0.482421875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,ja,raw,r5,0.65625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,ja,raw,r10,0.724609375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,ja,raw,mrr,0.561031786702429,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,zh,raw,r1,0.416015625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,zh,raw,r5,0.62109375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,zh,raw,r10,0.705078125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ko,zh,raw,mrr,0.5176361502839109,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,en,raw,r1,0.642578125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,en,raw,r5,0.796875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,en,raw,r10,0.828125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,en,raw,mrr,0.7162663969844012,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,ko,raw,r1,0.587890625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,ko,raw,r5,0.751953125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,ko,raw,r10,0.802734375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,ko,raw,mrr,0.6677813038241451,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,zh,raw,r1,0.51171875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,zh,raw,r5,0.712890625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,zh,raw,r10,0.78125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,ja,zh,raw,mrr,0.6002170924816651,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,en,raw,r1,0.7109375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,en,raw,r5,0.853515625,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,en,raw,r10,0.880859375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,en,raw,mrr,0.7733821301162053,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ko,raw,r1,0.482421875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ko,raw,r5,0.67578125,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ko,raw,r10,0.73046875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ko,raw,mrr,0.5666008500192445,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ja,raw,r1,0.396484375,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ja,raw,r5,0.591796875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ja,raw,r10,0.66796875,512
trillionlabs/Tri-0.5B-Base,9,0.375,last_token,zh,ja,raw,mrr,0.49034036572938655,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ko,raw,r1,0.720703125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ko,raw,r5,0.8359375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ko,raw,r10,0.869140625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ko,raw,mrr,0.7737823874972756,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ja,raw,r1,0.521484375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ja,raw,r5,0.701171875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ja,raw,r10,0.7421875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,ja,raw,mrr,0.6044820933179601,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,zh,raw,r1,0.7578125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,zh,raw,r5,0.876953125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,zh,raw,r10,0.9140625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,en,zh,raw,mrr,0.8119631098467768,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,en,raw,r1,0.65234375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,en,raw,r5,0.78125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,en,raw,r10,0.814453125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,en,raw,mrr,0.7116718758883724,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,ja,raw,r1,0.529296875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,ja,raw,r5,0.673828125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,ja,raw,r10,0.736328125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,ja,raw,mrr,0.5968601614479803,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,zh,raw,r1,0.53515625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,zh,raw,r5,0.69140625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,zh,raw,r10,0.755859375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ko,zh,raw,mrr,0.6083001640245553,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,en,raw,r1,0.64453125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,en,raw,r5,0.787109375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,en,raw,r10,0.845703125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,en,raw,mrr,0.715386137353009,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,ko,raw,r1,0.630859375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,ko,raw,r5,0.79296875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,ko,raw,r10,0.84765625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,ko,raw,mrr,0.7048920004934078,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,zh,raw,r1,0.52734375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,zh,raw,r5,0.7421875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,zh,raw,r10,0.7890625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,ja,zh,raw,mrr,0.6180409053934104,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,en,raw,r1,0.732421875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,en,raw,r5,0.865234375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,en,raw,r10,0.89453125,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,en,raw,mrr,0.7957241974576413,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ko,raw,r1,0.5546875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ko,raw,r5,0.728515625,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ko,raw,r10,0.7734375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ko,raw,mrr,0.6318469000629188,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ja,raw,r1,0.404296875,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ja,raw,r5,0.615234375,512
trillionlabs/Tri-0.5B-Base,10,0.4166666666666667,last_token,zh,ja,raw,r10,0.677734375,512
