model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,ja,raw,mrr,0.30351222479305634,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,zh,raw,r1,0.498046875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,zh,raw,r5,0.70703125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,zh,raw,r10,0.787109375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,en,zh,raw,mrr,0.5988610213524048,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,en,raw,r1,0.26171875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,en,raw,r5,0.50390625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,en,raw,r10,0.59375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,en,raw,mrr,0.37373148473531836,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,ja,raw,r1,0.298828125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,ja,raw,r5,0.533203125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,ja,raw,r10,0.62890625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,ja,raw,mrr,0.41257362788800345,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,zh,raw,r1,0.142578125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,zh,raw,r5,0.302734375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,zh,raw,r10,0.416015625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ko,zh,raw,mrr,0.23121941207951896,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,en,raw,r1,0.28515625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,en,raw,r5,0.505859375,512
