model,layer,normalized_depth,pooling,condition,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,remove_random,1,zh,ko,mrr,0.6632670313400946,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,remove_random,1,zh,ja,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,remove_random,1,zh,ja,mrr,0.6806282549544119,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,remove_random,1,,,language_probe_accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,17,0.7083333333333334,mean,remove_random,1,,,language_probe_macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,ko,r1,0.45703125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,ko,mrr,0.5309009917135359,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,ja,r1,0.552734375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,ja,mrr,0.6151255223433416,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,zh,r1,0.58203125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,en,zh,mrr,0.6321514738755616,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,en,r1,0.21484375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,en,mrr,0.24965207447220011,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,ja,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,ja,mrr,0.45631475846539116,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,zh,r1,0.296875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ko,zh,mrr,0.3486431687309203,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,en,r1,0.302734375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,en,mrr,0.3453842007664041,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,ko,r1,0.673828125,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,ko,mrr,0.7347466233786333,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,zh,r1,0.603515625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,ja,zh,mrr,0.6454138353400984,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,en,r1,0.35546875,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,en,mrr,0.40599725792195823,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,ko,r1,0.59375,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,ko,mrr,0.6578753343236906,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,ja,r1,0.640625,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,zh,ja,mrr,0.6908074116101784,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,18,0.75,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,ko,r1,0.458984375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,ko,mrr,0.5373370734117684,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,ja,r1,0.537109375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,ja,mrr,0.6024834255153375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,zh,r1,0.548828125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,en,zh,mrr,0.6082984048478008,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,en,r1,0.203125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,en,mrr,0.23361847718485662,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,ja,r1,0.349609375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,ja,mrr,0.3967805525594543,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,zh,r1,0.201171875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ko,zh,mrr,0.25893546823517594,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,en,r1,0.2890625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,en,mrr,0.3339267914670628,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,ko,r1,0.6640625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,ko,mrr,0.7293577577735639,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,zh,r1,0.576171875,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,ja,zh,mrr,0.6147563076402002,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,en,r1,0.345703125,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,en,mrr,0.39433626908891223,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,ko,r1,0.583984375,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,ko,mrr,0.654559185291383,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,ja,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,zh,ja,mrr,0.6821836391924221,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,19,0.7916666666666666,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,ko,r1,0.521484375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,ko,mrr,0.5910575223053334,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,ja,r1,0.568359375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,ja,mrr,0.635830322320057,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,zh,r1,0.595703125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,en,zh,mrr,0.6459771140128467,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,en,r1,0.22265625,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,en,mrr,0.24924577721410968,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,ja,r1,0.3828125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,ja,mrr,0.4396669605312269,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,zh,r1,0.23046875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ko,zh,mrr,0.2849123783615973,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,en,r1,0.287109375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,en,mrr,0.32348894550668905,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,ko,r1,0.71484375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,ko,mrr,0.770948013003617,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,zh,r1,0.591796875,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,ja,zh,mrr,0.6286903355296818,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,en,r1,0.36328125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,en,mrr,0.40332549419447417,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,ko,r1,0.630859375,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,ko,mrr,0.6954076005090343,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,ja,r1,0.658203125,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,zh,ja,mrr,0.7135373069612713,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,20,0.8333333333333334,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,ko,r1,0.439453125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,ko,mrr,0.5344491769011168,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,ja,r1,0.400390625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,ja,mrr,0.4980506207457282,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,zh,r1,0.48046875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,en,zh,mrr,0.5562887076767146,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,en,r1,0.20703125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,en,mrr,0.2366602236826113,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,ja,r1,0.25,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,ja,mrr,0.3010548159240697,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,zh,r1,0.123046875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ko,zh,mrr,0.1809334325423429,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,en,r1,0.2421875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,en,mrr,0.2795566240815026,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,ko,r1,0.611328125,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,ko,mrr,0.6861372922366131,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,zh,r1,0.57421875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,ja,zh,mrr,0.6122522416034226,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,en,r1,0.33984375,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,en,mrr,0.380117956855092,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,ko,r1,0.513671875,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,ko,mrr,0.6166426760286736,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,ja,r1,0.634765625,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,zh,ja,mrr,0.6885934396980893,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,21,0.875,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ko,r1,0.314453125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ko,mrr,0.43816407515103417,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ja,r1,0.259765625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,ja,mrr,0.3900877321079349,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,zh,r1,0.298828125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,en,zh,mrr,0.4015939046499298,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,en,r1,0.1484375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,en,mrr,0.18066181780765111,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,ja,r1,0.150390625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,ja,mrr,0.20942645825159745,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,zh,r1,0.06640625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ko,zh,mrr,0.108437971768952,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,en,r1,0.166015625,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,en,mrr,0.19934380909479385,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,ko,r1,0.4296875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,ko,mrr,0.5331586153465042,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,zh,r1,0.580078125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,ja,zh,mrr,0.6126678544929409,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,en,r1,0.2578125,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,en,mrr,0.30135688173417696,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ko,r1,0.326171875,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ko,mrr,0.4663365544162392,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ja,r1,0.646484375,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,zh,ja,mrr,0.7008518130940824,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,22,0.9166666666666666,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ko,r1,0.0625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ko,mrr,0.1648961015708293,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ja,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,ja,mrr,0.14817303575141366,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,en,zh,mrr,0.11020566773168075,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,en,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,en,mrr,0.061038232687733035,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,ja,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,ja,mrr,0.07508578926000482,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,zh,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ko,zh,mrr,0.041555568713201846,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,en,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,en,mrr,0.04403577352009045,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,ko,r1,0.10546875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,ko,mrr,0.17220373622926638,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,zh,r1,0.5546875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,ja,zh,mrr,0.5953385747427888,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,en,r1,0.07421875,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,en,mrr,0.09727566346846787,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ko,r1,0.068359375,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ko,mrr,0.1462279394141609,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ja,r1,0.62890625,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,zh,ja,mrr,0.6892055892452976,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,,,language_probe_accuracy,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,23,0.9583333333333334,mean,remove_random,1,,,language_probe_macro_f1,1.0,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ko,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ko,mrr,0.1375163379737752,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ja,r1,0.0078125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,ja,mrr,0.13864175651456978,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,zh,r1,0.009765625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,en,zh,mrr,0.08297744817148,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,en,r1,0.4296875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,en,mrr,0.5845037886675437,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,ja,r1,0.07421875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,ja,mrr,0.25822569388622607,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,zh,r1,0.05078125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ko,zh,mrr,0.16891496454593075,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,en,r1,0.34765625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,en,mrr,0.4643882853682605,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,ko,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,ko,mrr,0.13318693576165558,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,zh,r1,0.095703125,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,ja,zh,mrr,0.23553108904949588,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,en,r1,0.228515625,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,en,mrr,0.3749084315210749,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ko,r1,0.107421875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ko,mrr,0.19614587052279459,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ja,r1,0.029296875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,zh,ja,mrr,0.12570475963739006,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,,,language_probe_accuracy,0.99951171875,1024,2048
trillionlabs/Tri-0.5B-Base,24,1.0,mean,remove_random,1,,,language_probe_macro_f1,0.9995117182843383,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,ko,r1,0.56640625,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,ko,mrr,0.6420261147614328,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,ja,r1,0.359375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,ja,mrr,0.4457681390349972,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,zh,r1,0.5234375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,en,zh,mrr,0.6038183035139943,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,en,r1,0.4765625,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,en,mrr,0.5500728277266224,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,ja,r1,0.330078125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,ja,mrr,0.41441408260860124,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,zh,r1,0.23046875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ko,zh,mrr,0.3204588676849415,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,en,r1,0.521484375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,en,mrr,0.606827839994245,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,ko,r1,0.484375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,ko,mrr,0.5614512435973154,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,zh,r1,0.38671875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,ja,zh,mrr,0.4971722535296057,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,en,r1,0.599609375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,en,mrr,0.6694559545952683,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,ko,r1,0.419921875,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,ko,mrr,0.5003070245690272,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,ja,r1,0.302734375,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,zh,ja,mrr,0.3848453883068178,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,,,language_probe_accuracy,0.9970703125,1024,2048
trillionlabs/Tri-0.5B-Base,7,0.2916666666666667,last_token,remove_random,2,,,language_probe_macro_f1,0.9970702910794005,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,remove_random,2,en,ko,r1,0.619140625,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,remove_random,2,en,ko,mrr,0.6869853190890851,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,remove_random,2,en,ja,r1,0.3828125,1024,2048
trillionlabs/Tri-0.5B-Base,8,0.3333333333333333,last_token,remove_random,2,en,ja,mrr,0.48267794730962466,1024,2048
