model,layer,normalized_depth,pooling,record_type,basis,k,seed,source_language,target_language,metric,value,n_train,n_eval
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,7,zh,ja,mrr,0.05095024539849429,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,7,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,7,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,ko,r1,0.04296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,ko,mrr,0.09250421382791939,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,ja,mrr,0.032285329437794,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,zh,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,en,zh,mrr,0.07127567054653297,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,en,r1,0.046875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,en,mrr,0.09689262524700842,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,ja,mrr,0.03201901957741232,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,zh,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ko,zh,mrr,0.04803366465899117,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,en,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,en,mrr,0.05247106480470523,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,ko,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,ko,mrr,0.06445074691966611,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,ja,zh,mrr,0.07931416924254121,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,en,r1,0.060546875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,en,mrr,0.1097922321599697,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,ko,r1,0.033203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,ko,mrr,0.06796828820888189,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,8,zh,ja,mrr,0.05026969317559317,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,8,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,8,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,ko,r1,0.04296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,ko,mrr,0.09272358938222047,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,ja,mrr,0.03230994686744072,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,zh,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,en,zh,mrr,0.07125256438513428,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,en,r1,0.046875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,en,mrr,0.09748681582297693,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,ja,mrr,0.03210981068465012,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,zh,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ko,zh,mrr,0.04788987263704359,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,en,r1,0.0234375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,en,mrr,0.05329436574096374,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,ko,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,ko,mrr,0.06374016184288764,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,ja,zh,mrr,0.07912370426123204,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,en,r1,0.05859375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,en,mrr,0.10874878578546783,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,ko,r1,0.03125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,ko,mrr,0.06696972590464277,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,1,9,zh,ja,mrr,0.05020546331091636,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,9,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,1,9,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,ko,r1,0.048828125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,ko,mrr,0.09735644481331174,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,ja,r1,0.052734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,ja,mrr,0.0855724439013331,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,zh,r1,0.103515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,en,zh,mrr,0.1596379676711381,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,en,r1,0.048828125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,en,mrr,0.09792059025568511,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,ja,r1,0.052734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,ja,mrr,0.09937475452833186,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ko,zh,mrr,0.07627213274291916,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,en,r1,0.029296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,en,mrr,0.07792821026534477,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,ko,r1,0.087890625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,ko,mrr,0.14511276702027986,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,zh,r1,0.0625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,ja,zh,mrr,0.12704484147466916,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,en,r1,0.119140625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,en,mrr,0.1860021671403519,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,ko,r1,0.041015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,ko,mrr,0.08668265397623519,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,ja,r1,0.09375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,language_subspace,2,,zh,ja,mrr,0.143077683697947,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,language_subspace,2,,,,accuracy,0.98193359375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,language_subspace,2,,,,macro_f1,0.9819400249231689,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,ko,r1,0.048828125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,ko,mrr,0.1003987159570073,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,ja,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,ja,mrr,0.06526318034082654,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,zh,r1,0.08203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,en,zh,mrr,0.13054401569404672,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,en,r1,0.052734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,en,mrr,0.10103872782163377,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,ja,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,ja,mrr,0.07725749616414365,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,zh,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ko,zh,mrr,0.06089236968501391,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,en,r1,0.033203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,en,mrr,0.07710074380849552,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,ko,r1,0.091796875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,ko,mrr,0.13934685355644455,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,zh,r1,0.041015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,ja,zh,mrr,0.08222068711865957,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,en,r1,0.111328125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,en,mrr,0.1704340823135705,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,ko,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,ko,mrr,0.05943925260164726,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,ja,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,top_pca,2,,zh,ja,mrr,0.06471406496584967,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,top_pca,2,,,,accuracy,0.9951171875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,top_pca,2,,,,macro_f1,0.995118134650494,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,ko,r1,0.04296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,ko,mrr,0.09197746106327223,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,ja,mrr,0.032298595254322285,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,zh,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,en,zh,mrr,0.07199538650415774,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,en,r1,0.046875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,en,mrr,0.09713768190901492,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,ja,mrr,0.03208794976951096,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,zh,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ko,zh,mrr,0.04793015134404341,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,en,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,en,mrr,0.052810955020204886,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,ko,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,ko,mrr,0.06388581682155325,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,ja,zh,mrr,0.07905758902309469,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,en,r1,0.060546875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,en,mrr,0.11056124144047065,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,ko,r1,0.033203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,ko,mrr,0.06771687205644956,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,0,zh,ja,mrr,0.05045782106710365,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,0,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,0,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,ko,r1,0.04296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,ko,mrr,0.09216870336184213,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,ja,mrr,0.03239207243523953,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,zh,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,en,zh,mrr,0.0718204343862607,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,en,r1,0.046875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,en,mrr,0.09724244342371813,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,ja,mrr,0.03201366988771335,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,zh,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ko,zh,mrr,0.0493695854779994,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,en,r1,0.0234375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,en,mrr,0.05351590928804871,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,ko,r1,0.029296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,ko,mrr,0.06569955660547912,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,ja,zh,mrr,0.07917758717365983,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,en,r1,0.05859375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,en,mrr,0.10912550575554755,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,ko,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,ko,mrr,0.07012322015374049,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,1,zh,ja,mrr,0.05050723400927238,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,1,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,1,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,ko,r1,0.046875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,ko,mrr,0.09405210396742476,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,ja,mrr,0.03236007307849989,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,zh,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,en,zh,mrr,0.07101970320440415,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,en,r1,0.044921875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,en,mrr,0.09609930512048726,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,ja,mrr,0.03209625557645014,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,zh,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ko,zh,mrr,0.04796139483760923,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,en,r1,0.021484375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,en,mrr,0.05243614460145188,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,ko,r1,0.025390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,ko,mrr,0.06404215888069768,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,ja,zh,mrr,0.07918614394111045,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,en,r1,0.05859375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,en,mrr,0.10857579902047756,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,ko,r1,0.033203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,ko,mrr,0.06861628737349706,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,2,zh,ja,mrr,0.050062725202917366,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,2,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,2,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,ko,r1,0.04296875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,ko,mrr,0.09234043860106272,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,ja,r1,0.015625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,ja,mrr,0.032814663399212456,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,zh,r1,0.037109375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,en,zh,mrr,0.0727989839657403,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,en,r1,0.044921875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,en,mrr,0.09550245989510868,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,ja,r1,0.013671875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,ja,mrr,0.03219495037372364,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,zh,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ko,zh,mrr,0.049578566024238005,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,en,r1,0.01953125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,en,mrr,0.050887513538576554,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,ko,r1,0.02734375,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,ko,mrr,0.06481461985489509,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,zh,r1,0.0390625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,ja,zh,mrr,0.07948833604702588,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,en,r1,0.060546875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,en,mrr,0.11020008316986496,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,ko,r1,0.03515625,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,ko,mrr,0.06987595515855333,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,ja,r1,0.017578125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,3,zh,ja,mrr,0.05022303027500517,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,3,,,accuracy,0.99658203125,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,language_probe,random,2,3,,,macro_f1,0.9965839255536737,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,4,en,ko,r1,0.044921875,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,4,en,ko,mrr,0.09321597702715992,1024,2048
trillionlabs/Tri-0.5B-Base,3,0.125,last_token,retrieval,random,2,4,en,ja,r1,0.015625,1024,2048
